date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:18	38626/38626	---M-Z	200	added ('OK')	text/javascript	etag:%2296e2-638ec1833020a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:19	62840/62840	---M-Z	200	added ('OK')	text/javascript	etag:%22f578-638ec1833020a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:19	125547/125547	---M-Z	200	added ('OK')	text/javascript	etag:%221ea6b-638ec1832f26a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:20	2206/2206	---M-Z	200	added ('OK')	text/javascript	etag:%2289e-638ec1832c38a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/vector-maps.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/vector-maps.init.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:21	74216/74216	---M--	200	added ('OK')	image/png	etag:%22121e8-638ec183071ca%22	https://themesdesign.in/tocly/layouts/assets/images/auth.png	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/auth.png	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:24	181772/181772	---M--	200	added ('OK')	image/png	etag:%222c60c-638ec1830df2a%22	https://themesdesign.in/tocly/layouts/assets/images/overlay-1.png	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/overlay-1.png	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:26	1204982/1204982	---M--	200	added ('OK')	image/jpeg	etag:%221262f6-638ec18310e0a%22	https://themesdesign.in/tocly/layouts/assets/images/pattern-bg.jpg	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/pattern-bg.jpg	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:29	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202026%2016:45:29%20GMT	https://themesdesign.in/tocly/layouts/assets/images/authentication-bg.jpg	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/authentication-bg.12a.delayed	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:32	461181/461181	---M--	200	added ('OK')	image/png	etag:%227097d-638ec1830eeca%22	https://themesdesign.in/tocly/layouts/assets/images/overlay-2.png	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/overlay-2.png	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:36	6852/6852	---M-Z	200	added ('OK')	text/css	etag:%221ac4-638ec1835c129-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesdesign.in/tocly/layouts/ui-lightbox.html)
19:45:36	1149447/1149447	---M--	200	added ('OK')	image/jpeg	etag:%22118a07-638ec1830b04a%22	https://themesdesign.in/tocly/layouts/assets/images/comingsoon-bg.jpg	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/comingsoon-bg.jpg	(from https://themesdesign.in/tocly/layouts/assets/css/app-rtl.min.css)
19:45:37	121733/121733	---M--	200	added ('OK')	image/png	etag:%221db85-638ec1830b04a%22	https://themesdesign.in/tocly/layouts/assets/images/comingsoon.png	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/images/comingsoon.png	(from https://themesdesign.in/tocly/layouts/pages-comingsoon.html)
